url,x,y,w,h,label
http://images.cocodataset.org/train2017/000000126097.jpg,138,83,156,123,cell phone
http://images.cocodataset.org/train2017/000000421010.jpg,204,334,219,338,cell phone
http://images.cocodataset.org/train2017/000000003219.jpg,175,318,250,390,cell phone
http://images.cocodataset.org/train2017/000000003219.jpg,152,349,205,426,cell phone
http://images.cocodataset.org/train2017/000000003219.jpg,198,229,223,284,cell phone
http://images.cocodataset.org/train2017/000000003219.jpg,247,294,288,337,cell phone
http://images.cocodataset.org/train2017/000000142481.jpg,569,268,639,319,cell phone
http://images.cocodataset.org/train2017/000000461973.jpg,540,239,542,242,cell phone
http://images.cocodataset.org/train2017/000000330901.jpg,33,445,148,497,cell phone
http://images.cocodataset.org/train2017/000000330901.jpg,247,122,335,251,cell phone
http://images.cocodataset.org/train2017/000000191639.jpg,371,92,420,136,cell phone
http://images.cocodataset.org/train2017/000000052376.jpg,370,209,402,222,cell phone
http://images.cocodataset.org/train2017/000000052376.jpg,412,214,453,238,cell phone
http://images.cocodataset.org/train2017/000000060567.jpg,74,220,148,339,cell phone
http://images.cocodataset.org/train2017/000000519320.jpg,180,112,184,124,cell phone
http://images.cocodataset.org/train2017/000000134297.jpg,488,63,509,105,cell phone
http://images.cocodataset.org/train2017/000000330909.jpg,158,278,181,290,cell phone
http://images.cocodataset.org/train2017/000000421024.jpg,156,214,162,221,cell phone
http://images.cocodataset.org/train2017/000000142497.jpg,257,209,334,366,cell phone
http://images.cocodataset.org/train2017/000000232610.jpg,251,276,324,449,cell phone
http://images.cocodataset.org/train2017/000000314530.jpg,173,93,195,134,cell phone
http://images.cocodataset.org/train2017/000000347300.jpg,232,225,255,232,cell phone
http://images.cocodataset.org/train2017/000000322725.jpg,270,129,399,191,cell phone
http://images.cocodataset.org/train2017/000000306342.jpg,135,95,151,122,cell phone
http://images.cocodataset.org/train2017/000000036006.jpg,246,207,262,223,cell phone
http://images.cocodataset.org/train2017/000000339111.jpg,157,215,172,222,cell phone
http://images.cocodataset.org/train2017/000000068777.jpg,552,270,569,290,cell phone
http://images.cocodataset.org/train2017/000000265382.jpg,261,257,376,413,cell phone
http://images.cocodataset.org/train2017/000000339115.jpg,252,318,274,348,cell phone
http://images.cocodataset.org/train2017/000000003244.jpg,286,283,310,317,cell phone
http://images.cocodataset.org/train2017/000000461996.jpg,69,103,74,114,cell phone
http://images.cocodataset.org/train2017/000000461996.jpg,71,129,79,144,cell phone
http://images.cocodataset.org/train2017/000000552110.jpg,236,311,284,426,cell phone
http://images.cocodataset.org/train2017/000000060593.jpg,429,346,500,397,cell phone
http://images.cocodataset.org/train2017/000000306353.jpg,131,104,135,106,cell phone
http://images.cocodataset.org/train2017/000000330932.jpg,34,146,42,151,cell phone
http://images.cocodataset.org/train2017/000000224437.jpg,152,54,308,357,cell phone
http://images.cocodataset.org/train2017/000000224437.jpg,293,193,485,368,cell phone
http://images.cocodataset.org/train2017/000000511160.jpg,253,166,266,187,cell phone
http://images.cocodataset.org/train2017/000000003259.jpg,602,384,639,423,cell phone
http://images.cocodataset.org/train2017/000000281790.jpg,308,300,370,313,cell phone
http://images.cocodataset.org/train2017/000000453824.jpg,486,434,522,453,cell phone
http://images.cocodataset.org/train2017/000000273600.jpg,169,17,337,359,cell phone
http://images.cocodataset.org/train2017/000000240835.jpg,363,111,495,240,cell phone
http://images.cocodataset.org/train2017/000000478404.jpg,583,8,611,54,cell phone
http://images.cocodataset.org/train2017/000000068805.jpg,237,210,343,293,cell phone
http://images.cocodataset.org/train2017/000000068805.jpg,163,336,212,368,cell phone
http://images.cocodataset.org/train2017/000000068805.jpg,390,44,459,143,cell phone
http://images.cocodataset.org/train2017/000000535750.jpg,247,268,260,291,cell phone
http://images.cocodataset.org/train2017/000000535750.jpg,338,274,339,275,cell phone
http://images.cocodataset.org/train2017/000000101572.jpg,230,91,269,208,cell phone
http://images.cocodataset.org/train2017/000000552136.jpg,36,292,64,305,cell phone
http://images.cocodataset.org/train2017/000000093384.jpg,337,152,373,214,cell phone
http://images.cocodataset.org/train2017/000000093384.jpg,409,232,430,268,cell phone
http://images.cocodataset.org/train2017/000000363719.jpg,55,299,90,330,cell phone
http://images.cocodataset.org/train2017/000000036046.jpg,400,130,416,151,cell phone
http://images.cocodataset.org/train2017/000000134351.jpg,281,260,336,280,cell phone
http://images.cocodataset.org/train2017/000000109776.jpg,57,364,191,458,cell phone
http://images.cocodataset.org/train2017/000000052433.jpg,343,363,380,396,cell phone
http://images.cocodataset.org/train2017/000000027859.jpg,113,311,153,321,cell phone
http://images.cocodataset.org/train2017/000000232661.jpg,31,268,67,289,cell phone
http://images.cocodataset.org/train2017/000000027862.jpg,369,117,603,238,cell phone
http://images.cocodataset.org/train2017/000000298199.jpg,208,147,216,162,cell phone
http://images.cocodataset.org/train2017/000000298199.jpg,57,337,72,350,cell phone
http://images.cocodataset.org/train2017/000000003286.jpg,38,420,451,547,cell phone
http://images.cocodataset.org/train2017/000000117973.jpg,367,193,395,224,cell phone
http://images.cocodataset.org/train2017/000000117973.jpg,281,160,307,181,cell phone
http://images.cocodataset.org/train2017/000000535770.jpg,234,242,253,248,cell phone
http://images.cocodataset.org/train2017/000000093403.jpg,330,310,382,384,cell phone
http://images.cocodataset.org/train2017/000000494811.jpg,410,292,511,326,cell phone
http://images.cocodataset.org/train2017/000000224476.jpg,372,299,527,420,cell phone
http://images.cocodataset.org/train2017/000000134366.jpg,132,79,460,361,cell phone
http://images.cocodataset.org/train2017/000000355555.jpg,375,69,383,81,cell phone
http://images.cocodataset.org/train2017/000000412901.jpg,493,235,515,242,cell phone
http://images.cocodataset.org/train2017/000000412901.jpg,516,229,535,236,cell phone
http://images.cocodataset.org/train2017/000000011494.jpg,518,411,558,479,cell phone
http://images.cocodataset.org/train2017/000000453862.jpg,109,293,212,442,cell phone
http://images.cocodataset.org/train2017/000000445671.jpg,143,188,189,213,cell phone
http://images.cocodataset.org/train2017/000000445671.jpg,605,351,639,362,cell phone
http://images.cocodataset.org/train2017/000000511208.jpg,530,8,606,33,cell phone
http://images.cocodataset.org/train2017/000000298219.jpg,135,86,499,369,cell phone
http://images.cocodataset.org/train2017/000000281837.jpg,383,154,393,160,cell phone
http://images.cocodataset.org/train2017/000000044269.jpg,599,258,605,264,cell phone
http://images.cocodataset.org/train2017/000000330991.jpg,377,56,501,373,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,242,244,276,257,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,362,237,382,247,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,287,247,313,259,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,318,236,332,243,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,324,223,346,230,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,233,215,251,224,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,297,211,307,217,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,227,206,239,214,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,345,234,368,241,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,262,259,285,264,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,266,236,283,243,cell phone
http://images.cocodataset.org/train2017/000000437485.jpg,268,222,278,232,cell phone
http://images.cocodataset.org/train2017/000000355569.jpg,375,258,385,273,cell phone
http://images.cocodataset.org/train2017/000000543986.jpg,404,92,501,165,cell phone
http://images.cocodataset.org/train2017/000000199923.jpg,475,237,498,264,cell phone
http://images.cocodataset.org/train2017/000000150772.jpg,32,0,97,33,cell phone
http://images.cocodataset.org/train2017/000000273653.jpg,361,446,377,460,cell phone
http://images.cocodataset.org/train2017/000000273653.jpg,581,173,584,175,cell phone
http://images.cocodataset.org/train2017/000000273653.jpg,537,415,541,426,cell phone
http://images.cocodataset.org/train2017/000000273653.jpg,450,161,454,165,cell phone
http://images.cocodataset.org/train2017/000000101622.jpg,262,120,275,145,cell phone
http://images.cocodataset.org/train2017/000000240887.jpg,131,311,175,379,cell phone
http://images.cocodataset.org/train2017/000000240887.jpg,282,335,352,376,cell phone
http://images.cocodataset.org/train2017/000000543992.jpg,220,83,254,154,cell phone
http://images.cocodataset.org/train2017/000000543992.jpg,263,95,303,152,cell phone
http://images.cocodataset.org/train2017/000000543992.jpg,65,279,105,353,cell phone
http://images.cocodataset.org/train2017/000000240889.jpg,60,22,539,607,cell phone
http://images.cocodataset.org/train2017/000000093435.jpg,113,200,140,230,cell phone
http://images.cocodataset.org/train2017/000000093435.jpg,384,184,411,206,cell phone
http://images.cocodataset.org/train2017/000000126204.jpg,225,308,259,338,cell phone
http://images.cocodataset.org/train2017/000000044286.jpg,228,310,250,329,cell phone
http://images.cocodataset.org/train2017/000000019712.jpg,251,145,264,165,cell phone
http://images.cocodataset.org/train2017/000000412929.jpg,207,274,352,329,cell phone
http://images.cocodataset.org/train2017/000000544002.jpg,353,46,362,56,cell phone
http://images.cocodataset.org/train2017/000000314626.jpg,490,352,545,405,cell phone
http://images.cocodataset.org/train2017/000000240903.jpg,566,385,576,424,cell phone
http://images.cocodataset.org/train2017/000000003337.jpg,335,163,426,203,cell phone
http://images.cocodataset.org/train2017/000000167178.jpg,119,449,131,475,cell phone
http://images.cocodataset.org/train2017/000000224523.jpg,159,239,192,272,cell phone
http://images.cocodataset.org/train2017/000000568587.jpg,382,261,400,270,cell phone
http://images.cocodataset.org/train2017/000000535817.jpg,447,298,495,362,cell phone
http://images.cocodataset.org/train2017/000000511245.jpg,121,69,214,190,cell phone
http://images.cocodataset.org/train2017/000000044298.jpg,289,445,387,489,cell phone
http://images.cocodataset.org/train2017/000000470288.jpg,174,135,201,199,cell phone
http://images.cocodataset.org/train2017/000000470288.jpg,51,150,70,188,cell phone
http://images.cocodataset.org/train2017/000000470288.jpg,81,218,89,232,cell phone
http://images.cocodataset.org/train2017/000000470288.jpg,33,207,45,222,cell phone
http://images.cocodataset.org/train2017/000000470288.jpg,411,227,439,244,cell phone
http://images.cocodataset.org/train2017/000000109838.jpg,100,65,119,107,cell phone
http://images.cocodataset.org/train2017/000000109838.jpg,265,144,275,147,cell phone
http://images.cocodataset.org/train2017/000000109838.jpg,101,64,119,106,cell phone
http://images.cocodataset.org/train2017/000000118034.jpg,1,0,487,369,cell phone
http://images.cocodataset.org/train2017/000000347407.jpg,119,231,164,247,cell phone
http://images.cocodataset.org/train2017/000000478475.jpg,190,263,248,321,cell phone
http://images.cocodataset.org/train2017/000000208146.jpg,205,100,220,137,cell phone
http://images.cocodataset.org/train2017/000000421136.jpg,248,359,300,397,cell phone
http://images.cocodataset.org/train2017/000000429332.jpg,16,105,155,195,cell phone
http://images.cocodataset.org/train2017/000000281882.jpg,309,98,468,287,cell phone
http://images.cocodataset.org/train2017/000000322843.jpg,301,291,376,354,cell phone
http://images.cocodataset.org/train2017/000000527649.jpg,357,465,423,479,cell phone
http://images.cocodataset.org/train2017/000000273698.jpg,146,51,228,74,cell phone
http://images.cocodataset.org/train2017/000000118051.jpg,111,284,149,301,cell phone
http://images.cocodataset.org/train2017/000000265506.jpg,277,195,299,211,cell phone
http://images.cocodataset.org/train2017/000000052516.jpg,386,181,391,185,cell phone
http://images.cocodataset.org/train2017/000000150821.jpg,257,165,285,227,cell phone
http://images.cocodataset.org/train2017/000000339240.jpg,143,312,284,412,cell phone
http://images.cocodataset.org/train2017/000000519465.jpg,294,361,415,555,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,70,595,116,632,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,135,506,173,518,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,368,591,416,612,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,271,396,289,402,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,285,415,305,421,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,138,429,159,437,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,135,424,143,431,cell phone
http://images.cocodataset.org/train2017/000000306475.jpg,238,322,245,325,cell phone
http://images.cocodataset.org/train2017/000000544044.jpg,384,300,412,346,cell phone
http://images.cocodataset.org/train2017/000000208172.jpg,576,246,607,265,cell phone
http://images.cocodataset.org/train2017/000000208172.jpg,211,350,246,369,cell phone
http://images.cocodataset.org/train2017/000000208172.jpg,253,379,308,419,cell phone
http://images.cocodataset.org/train2017/000000535852.jpg,400,226,428,248,cell phone
http://images.cocodataset.org/train2017/000000535852.jpg,515,148,535,167,cell phone
http://images.cocodataset.org/train2017/000000568623.jpg,516,127,534,150,cell phone
http://images.cocodataset.org/train2017/000000568623.jpg,577,95,581,105,cell phone
http://images.cocodataset.org/train2017/000000568623.jpg,134,136,139,138,cell phone
http://images.cocodataset.org/train2017/000000134447.jpg,424,130,440,139,cell phone
http://images.cocodataset.org/train2017/000000339248.jpg,128,227,150,276,cell phone
http://images.cocodataset.org/train2017/000000544046.jpg,164,264,217,301,cell phone
http://images.cocodataset.org/train2017/000000322866.jpg,588,274,636,333,cell phone
http://images.cocodataset.org/train2017/000000322866.jpg,488,181,542,270,cell phone
http://images.cocodataset.org/train2017/000000560436.jpg,98,188,183,251,cell phone
http://images.cocodataset.org/train2017/000000478517.jpg,232,154,243,159,cell phone
http://images.cocodataset.org/train2017/000000478517.jpg,331,181,346,191,cell phone
http://images.cocodataset.org/train2017/000000306485.jpg,214,414,277,456,cell phone
http://images.cocodataset.org/train2017/000000011576.jpg,467,164,473,183,cell phone
http://images.cocodataset.org/train2017/000000011576.jpg,553,182,559,190,cell phone
http://images.cocodataset.org/train2017/000000011576.jpg,600,182,614,203,cell phone
http://images.cocodataset.org/train2017/000000249145.jpg,77,29,136,106,cell phone
http://images.cocodataset.org/train2017/000000437564.jpg,258,207,367,276,cell phone
http://images.cocodataset.org/train2017/000000503101.jpg,57,245,158,387,cell phone
http://images.cocodataset.org/train2017/000000388412.jpg,113,254,158,291,cell phone
http://images.cocodataset.org/train2017/000000486718.jpg,245,368,272,399,cell phone
http://images.cocodataset.org/train2017/000000486718.jpg,226,339,245,355,cell phone
http://images.cocodataset.org/train2017/000000257345.jpg,484,149,498,185,cell phone
http://images.cocodataset.org/train2017/000000257345.jpg,431,145,441,173,cell phone
http://images.cocodataset.org/train2017/000000257345.jpg,235,113,254,155,cell phone
http://images.cocodataset.org/train2017/000000290114.jpg,256,240,285,313,cell phone
http://images.cocodataset.org/train2017/000000273729.jpg,20,229,61,252,cell phone
http://images.cocodataset.org/train2017/000000462148.jpg,264,23,503,254,cell phone
http://images.cocodataset.org/train2017/000000347463.jpg,165,257,199,313,cell phone
http://images.cocodataset.org/train2017/000000011591.jpg,9,363,17,382,cell phone
http://images.cocodataset.org/train2017/000000011591.jpg,233,562,301,580,cell phone
http://images.cocodataset.org/train2017/000000085320.jpg,478,230,499,247,cell phone
http://images.cocodataset.org/train2017/000000085322.jpg,146,97,266,266,cell phone
http://images.cocodataset.org/train2017/000000322891.jpg,112,172,132,201,cell phone
http://images.cocodataset.org/train2017/000000314700.jpg,354,190,382,256,cell phone
http://images.cocodataset.org/train2017/000000560457.jpg,318,151,335,169,cell phone
http://images.cocodataset.org/train2017/000000380239.jpg,318,210,354,222,cell phone
http://images.cocodataset.org/train2017/000000380239.jpg,105,311,143,332,cell phone
http://images.cocodataset.org/train2017/000000265552.jpg,392,236,413,246,cell phone
http://images.cocodataset.org/train2017/000000265552.jpg,193,201,225,223,cell phone
http://images.cocodataset.org/train2017/000000413012.jpg,103,124,109,175,cell phone
http://images.cocodataset.org/train2017/000000101719.jpg,112,411,170,448,cell phone
http://images.cocodataset.org/train2017/000000527704.jpg,384,80,388,90,cell phone
http://images.cocodataset.org/train2017/000000126301.jpg,86,233,102,235,cell phone
http://images.cocodataset.org/train2017/000000462173.jpg,117,364,170,380,cell phone
http://images.cocodataset.org/train2017/000000503135.jpg,213,206,221,210,cell phone
http://images.cocodataset.org/train2017/000000503135.jpg,143,244,151,255,cell phone
http://images.cocodataset.org/train2017/000000527711.jpg,222,184,245,320,cell phone
http://images.cocodataset.org/train2017/000000527711.jpg,221,267,234,276,cell phone
http://images.cocodataset.org/train2017/000000552289.jpg,142,118,234,183,cell phone
http://images.cocodataset.org/train2017/000000134496.jpg,162,62,179,87,cell phone
http://images.cocodataset.org/train2017/000000011619.jpg,56,289,139,331,cell phone
http://images.cocodataset.org/train2017/000000380259.jpg,174,146,195,161,cell phone
http://images.cocodataset.org/train2017/000000380259.jpg,553,113,566,125,cell phone
http://images.cocodataset.org/train2017/000000036197.jpg,154,124,204,148,cell phone
http://images.cocodataset.org/train2017/000000355685.jpg,325,299,364,325,cell phone
http://images.cocodataset.org/train2017/000000413026.jpg,318,341,323,348,cell phone
http://images.cocodataset.org/train2017/000000413026.jpg,289,313,295,317,cell phone
http://images.cocodataset.org/train2017/000000060778.jpg,152,91,357,423,cell phone
http://images.cocodataset.org/train2017/000000028012.jpg,119,170,200,218,cell phone
http://images.cocodataset.org/train2017/000000413037.jpg,260,1,370,30,cell phone
http://images.cocodataset.org/train2017/000000216437.jpg,24,384,96,450,cell phone
http://images.cocodataset.org/train2017/000000134518.jpg,25,188,153,421,cell phone
http://images.cocodataset.org/train2017/000000519541.jpg,452,104,459,137,cell phone
http://images.cocodataset.org/train2017/000000544120.jpg,224,101,281,165,cell phone
http://images.cocodataset.org/train2017/000000544120.jpg,78,75,94,99,cell phone
http://images.cocodataset.org/train2017/000000232822.jpg,138,69,440,631,cell phone
http://images.cocodataset.org/train2017/000000396661.jpg,455,376,459,379,cell phone
http://images.cocodataset.org/train2017/000000396661.jpg,324,406,329,415,cell phone
http://images.cocodataset.org/train2017/000000535933.jpg,172,20,232,41,cell phone
http://images.cocodataset.org/train2017/000000535934.jpg,157,453,223,473,cell phone
http://images.cocodataset.org/train2017/000000331134.jpg,180,163,342,343,cell phone
http://images.cocodataset.org/train2017/000000290177.jpg,110,411,182,448,cell phone
http://images.cocodataset.org/train2017/000000290177.jpg,40,298,74,365,cell phone
http://images.cocodataset.org/train2017/000000372097.jpg,108,104,116,138,cell phone
http://images.cocodataset.org/train2017/000000404865.jpg,549,89,609,173,cell phone
http://images.cocodataset.org/train2017/000000527748.jpg,159,135,417,586,cell phone
http://images.cocodataset.org/train2017/000000478599.jpg,188,193,220,229,cell phone
http://images.cocodataset.org/train2017/000000069000.jpg,197,182,209,197,cell phone
http://images.cocodataset.org/train2017/000000069000.jpg,498,63,505,69,cell phone
http://images.cocodataset.org/train2017/000000494985.jpg,520,204,552,287,cell phone
http://images.cocodataset.org/train2017/000000093576.jpg,164,42,170,53,cell phone
http://images.cocodataset.org/train2017/000000331146.jpg,303,103,335,159,cell phone
http://images.cocodataset.org/train2017/000000331146.jpg,205,190,242,235,cell phone
http://images.cocodataset.org/train2017/000000331146.jpg,365,123,480,279,cell phone
http://images.cocodataset.org/train2017/000000069003.jpg,182,189,193,200,cell phone
http://images.cocodataset.org/train2017/000000183690.jpg,183,253,230,278,cell phone
http://images.cocodataset.org/train2017/000000085390.jpg,281,22,389,86,cell phone
http://images.cocodataset.org/train2017/000000355727.jpg,189,391,348,479,cell phone
http://images.cocodataset.org/train2017/000000273808.jpg,51,181,63,185,cell phone
http://images.cocodataset.org/train2017/000000126356.jpg,616,231,626,238,cell phone
http://images.cocodataset.org/train2017/000000486807.jpg,299,73,307,101,cell phone
http://images.cocodataset.org/train2017/000000159128.jpg,509,194,524,206,cell phone
http://images.cocodataset.org/train2017/000000265625.jpg,351,332,384,366,cell phone
http://images.cocodataset.org/train2017/000000339355.jpg,408,300,609,434,cell phone
http://images.cocodataset.org/train2017/000000085404.jpg,58,262,275,421,cell phone
http://images.cocodataset.org/train2017/000000052638.jpg,523,224,529,227,cell phone
http://images.cocodataset.org/train2017/000000273825.jpg,286,280,314,451,cell phone
http://images.cocodataset.org/train2017/000000421283.jpg,283,82,475,301,cell phone
http://images.cocodataset.org/train2017/000000355748.jpg,594,280,623,297,cell phone
http://images.cocodataset.org/train2017/000000363942.jpg,304,262,519,362,cell phone
http://images.cocodataset.org/train2017/000000306603.jpg,336,209,364,229,cell phone
http://images.cocodataset.org/train2017/000000552364.jpg,285,295,291,301,cell phone
http://images.cocodataset.org/train2017/000000200109.jpg,114,83,293,249,cell phone
http://images.cocodataset.org/train2017/000000511403.jpg,136,123,319,604,cell phone
http://images.cocodataset.org/train2017/000000011694.jpg,3,138,66,212,cell phone
http://images.cocodataset.org/train2017/000000388533.jpg,205,137,210,146,cell phone
http://images.cocodataset.org/train2017/000000216502.jpg,379,224,430,294,cell phone
http://images.cocodataset.org/train2017/000000126389.jpg,296,173,321,180,cell phone
http://images.cocodataset.org/train2017/000000126389.jpg,237,162,259,172,cell phone
http://images.cocodataset.org/train2017/000000175541.jpg,36,118,103,217,cell phone
http://images.cocodataset.org/train2017/000000150969.jpg,201,200,256,230,cell phone
http://images.cocodataset.org/train2017/000000290234.jpg,250,97,275,112,cell phone
http://images.cocodataset.org/train2017/000000249275.jpg,105,506,204,582,cell phone
http://images.cocodataset.org/train2017/000000249276.jpg,279,480,323,523,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,29,134,57,157,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,249,125,265,141,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,451,306,481,320,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,233,302,265,320,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,18,286,37,303,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,10,297,41,319,cell phone
http://images.cocodataset.org/train2017/000000224699.jpg,444,119,475,143,cell phone
http://images.cocodataset.org/train2017/000000134589.jpg,88,303,89,306,cell phone
http://images.cocodataset.org/train2017/000000380351.jpg,593,40,603,47,cell phone
http://images.cocodataset.org/train2017/000000380351.jpg,149,98,157,100,cell phone
http://images.cocodataset.org/train2017/000000421309.jpg,329,202,341,214,cell phone
http://images.cocodataset.org/train2017/000000093634.jpg,385,274,406,299,cell phone
http://images.cocodataset.org/train2017/000000413126.jpg,198,217,273,264,cell phone
http://images.cocodataset.org/train2017/000000273863.jpg,441,47,445,49,cell phone
http://images.cocodataset.org/train2017/000000306632.jpg,402,410,426,444,cell phone
http://images.cocodataset.org/train2017/000000429514.jpg,491,177,604,286,cell phone
http://images.cocodataset.org/train2017/000000429514.jpg,474,307,567,412,cell phone
http://images.cocodataset.org/train2017/000000429514.jpg,517,94,604,171,cell phone
http://images.cocodataset.org/train2017/000000222140.jpg,235,85,258,134,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,451,274,480,287,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,232,223,257,242,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,227,194,236,202,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,414,218,421,229,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,358,221,360,223,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,337,214,340,218,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,354,231,356,234,cell phone
http://images.cocodataset.org/train2017/000000241100.jpg,316,202,321,206,cell phone
http://images.cocodataset.org/train2017/000000462284.jpg,93,324,139,370,cell phone
http://images.cocodataset.org/train2017/000000216524.jpg,138,209,147,216,cell phone
http://images.cocodataset.org/train2017/000000216524.jpg,436,173,439,182,cell phone
http://images.cocodataset.org/train2017/000000404944.jpg,403,150,483,380,cell phone
http://images.cocodataset.org/train2017/000000093649.jpg,232,399,324,445,cell phone
http://images.cocodataset.org/train2017/000000445906.jpg,434,151,618,440,cell phone
http://images.cocodataset.org/train2017/000000445906.jpg,51,106,191,340,cell phone
http://images.cocodataset.org/train2017/000000445906.jpg,220,132,422,419,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,345,347,385,443,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,354,228,390,285,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,317,224,347,284,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,269,220,302,269,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,528,23,553,67,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,466,121,486,178,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,422,118,441,177,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,407,214,450,292,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,392,354,437,418,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,397,106,427,186,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,491,110,522,195,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,136,309,170,366,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,345,140,368,180,cell phone
http://images.cocodataset.org/train2017/000000306644.jpg,1,0,614,438,cell phone
http://images.cocodataset.org/train2017/000000273878.jpg,43,90,355,578,cell phone
http://images.cocodataset.org/train2017/000000421334.jpg,139,140,264,297,cell phone
http://images.cocodataset.org/train2017/000000191961.jpg,261,53,271,74,cell phone
http://images.cocodataset.org/train2017/000000314844.jpg,456,179,472,212,cell phone
http://images.cocodataset.org/train2017/000000060892.jpg,341,87,365,98,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,238,276,256,287,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,626,160,639,187,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,622,194,639,224,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,579,183,594,212,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,463,30,482,61,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,449,31,469,60,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,436,30,455,59,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,522,31,540,59,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,480,30,495,61,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,425,29,443,59,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,402,25,419,55,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,393,29,407,53,cell phone
http://images.cocodataset.org/train2017/000000224734.jpg,383,28,397,53,cell phone
http://images.cocodataset.org/train2017/000000126437.jpg,206,174,234,202,cell phone
http://images.cocodataset.org/train2017/000000241126.jpg,504,125,639,225,cell phone
http://images.cocodataset.org/train2017/000000560615.jpg,33,317,96,403,cell phone
http://images.cocodataset.org/train2017/000000560615.jpg,0,302,18,362,cell phone
http://images.cocodataset.org/train2017/000000232936.jpg,93,181,107,205,cell phone
http://images.cocodataset.org/train2017/000000273898.jpg,232,160,244,170,cell phone
http://images.cocodataset.org/train2017/000000159215.jpg,272,90,537,248,cell phone
http://images.cocodataset.org/train2017/000000421360.jpg,618,141,639,161,cell phone
http://images.cocodataset.org/train2017/000000421360.jpg,178,160,191,165,cell phone
http://images.cocodataset.org/train2017/000000364016.jpg,416,300,472,374,cell phone
http://images.cocodataset.org/train2017/000000364016.jpg,78,321,144,390,cell phone
http://images.cocodataset.org/train2017/000000101874.jpg,78,10,239,93,cell phone
http://images.cocodataset.org/train2017/000000093686.jpg,351,240,439,326,cell phone
http://images.cocodataset.org/train2017/000000552440.jpg,228,122,473,423,cell phone
http://images.cocodataset.org/train2017/000000372220.jpg,426,503,461,532,cell phone
http://images.cocodataset.org/train2017/000000552444.jpg,265,164,293,184,cell phone
http://images.cocodataset.org/train2017/000000175619.jpg,538,100,599,139,cell phone
http://images.cocodataset.org/train2017/000000216581.jpg,299,203,318,212,cell phone
http://images.cocodataset.org/train2017/000000216581.jpg,344,114,353,124,cell phone
http://images.cocodataset.org/train2017/000000216581.jpg,433,116,445,138,cell phone
http://images.cocodataset.org/train2017/000000110087.jpg,218,304,281,326,cell phone
http://images.cocodataset.org/train2017/000000110087.jpg,405,351,427,362,cell phone
